paper_id,title,year
206032867,Generating persistent currents states of atoms using orbital angular momentum of photons,2007
94869214,Weakly-Interacting Bosons in a Trap within Approximate Second Quantization Approach,2007
461986134,Quasi-angular momentum of Bose and Fermi gases in rotating optical lattices,2007
28477424,Semiclassical statistical mechanics' tools for deformed algebras,2007
260138453,Instabilities and sound speed of a Bose-Einstein condensate in the Kronig-Penney potential,2007
72772786,Coherence lifetimes of excitations in an atomic condensate due to the thin spectrum,2007
44821157,Nonstationary excitations in Bose–Einstein condensates under the action of periodically varying scattering length with time dependent frequencies,2007
318208866,Development of an apparatus for cooling 6Li-87Rb fermi-bose mixtures in a light-assisted magnetic trap,2007
106733972,Number-conserving approach to a minimal self-consistent treatment of condensate and noncondensate dynamics in a degenerate Bose gas,2007
124360630,Bose–Einstein condensation of metastable helium in a bi-planar quadrupole Ioffe configuration trap,2007
161624512,On microscopic theory of spin-S Bose–Einstein condensate in a magnetic field,2007
336088698,Bose-Einstein Condensation: Identity Crisis for Indistinguishable Particles,2007
418715245,Superfluidity in Ultracold Fermi Gases,2007
43650383,Expériences d'optique atomique cohérente ou non avec un jet superfin d'atomes métastables de gaz rares,2007
394430368,Bose-Einstein condensation: Analysis of problems and rigorous results,2007
343920022,Phase diagram for interacting Bose gases,2007
32963485,Direct Measurement of the Atom Number in a Bose Condensate,2007
395815223,Experiments with a two-species Bose-Einstein condensate utilizing widely tunable interparticle interactions,2007
166066930,Ground state of the time-independent Gross-Pitaevskii equation,2007
226833251,Interacting quantum gases in confined space: Two- and three-dimensional equations of state,2007
431940449,Whispering gallery polaritons in cylindrical cavities,2007
446413920,Bose-Einstein condensation of pions in high multiplicity events,2007
463530666,Collective modes of a quasi-two-dimensional bose condensate in large gas parameter regime,2007
232137487,Monte Carlo Simulations of Strongly Correlated and Frustrated Quantum Systems,2007
70594662,Optical ferris wheel for ultracold atoms,2007
300480529,fs/ps Photoassociation of ultracold Rubidium,2007
37823394,Paired fermionic superfluids with s- and p-wave interactions,2007
271427057,Physics with dense positronium,2007
476756009,Exact results for the spectra of bosons and fermions with contact interaction,2007
22179957,Quantum field theoretical description of unstable behavior of trapped Bose-Einstein condensates with complex eigenvalues of Bogoliubov-de Gennes equations,2007
359833368,Strong Dipolar Eects in a Chromium,2007
104839383,Dressed-molecules in resonantly-interacting ultracold atomic Fermi gases,2007
112711321,Possible transmission experiments with low-velocity helium droplets,2007
199720388,Physics. Critical Insights.,2007
476607607,Ultracold Atomic Gases Mixtures and Molecules,2007
119915332,Efficient parallel implementation of Bose Hubbard model: Exact numerical ground states and dynamics of gaseous Bose–Einstein condensates,2007
143632880,Resonant and nonresonant interactions in cold quantum gases,2007
300802355,Dual Magneto-Optical Trap of Sodium Atoms in Ground Hyperfine $F=1$ and $F=2$ States,2007
468103552,Vortex formation by merging of multiple trapped Bose-Einstein condensates,2007
32785326,Mode-locking of a driven Bose-Einstein condensate,2007
54697242,Bose-Einstein Condensates in a Single Double Well Potential,2007
232825448,Bose-Einstein Condensates with Long-Range Interactions,2007
120132253,Upper limit on the transition temperature for non-ideal Bose gases,2007
211874380,"Chapter 8 Planck, photon statistics, and Bose–Einstein condensation",2007
384667499,From Feshbach-resonance managed Bose-Einstein condensates to anisotropic universes: Applications of the Ermakov-Pinney equation with time-dependent nonlinearity,2007
425463233,Unitary Fermi gas in the epsilon expansion,2007
155379316,Magnetism in artificial lattices,2007
289384804,Generation of heralded single photons in pure quantum states,2007
455671990,Emergence of supersymmetry at a critical point of a lattice model,2007
263256209,Phase of a Bose-Einstein Condensate in a Double-Well Potential Modulated Periodically in Time,2007
490797083,Study of the Perturbation to a Bose-Einstein Gas,2007
60398398,Ultrakalte Cs 2 -Molek¨ ule in einer optischen Dipolfalle mit kontrollierbarer Elliptizit¨,2007
177744268,Born-Oppenheimer approximation for mass scaling of cold-collision properties,2007
136423805,Phase of Bose-Einstein Condensate Interacting with a Time-Dependent Laser Field,2007
116734988,Microwave-induced Evaporation in a Crossed Dipole Trap,2007
189277353,Quasiperiodic Dynamics in Bose-Einstein Condensates in Periodic Lattices and Superlattices,2007
313915851,Freely decaying Turbulence and BoseEinstein Condensation in GrossPitaevski Model,2007
85393139,On the theory of Bose–Einstein condensation of quasiparticles: On the possibility of condensation of ferromagnons at high temperatures,2007
325617065,Unitary fermi gas in the 〓 expansion,2007
471128712,Solitons in a trapped spin-1 atomic condensate,2007
7501375,Bose-Einstein condensates relative phase measurements through atomic homodyne detection,2007
86254622,The asymmetric Hubbard model with a confining potential: The partial filling case,2008
33189647,ANALYTICAL AND NUMERICAL STUDIES OF,2008
318664135,Bragg spectroscopy of a strongly interacting Fermi gas.,2008
89735322,Simulating ultracold matter: horizons and slow light,2008
166998491,The spatial and momentum distributions of a weakly interacting Fermi gas trapped in an external potential,2008
72103846,N -Solitonic Solution in Terms of Wronskian Determinant for a Perturbed Variable-Coefficient Korteweg-de Vries Equation,2008
89217875,Symmetry-adapted perturbation theory utilizing density functional description of monomers for high-spin open-shell complexes,2008
304540516,Sum-frequency generation of 589 nm light with near-unit efficiency,2008
178601762,Interacting bosons in an optical lattice,2008
129514894,Optomechanics in the Quantum Regime,2008
349817986,FAST TRACK COMMUNICATION: Free-fall expansion of finite-temperature Bose-Einstein condensed gas in the non-Thomas-Fermi regime,2008
272147550,Two-component BoseEinstein condensates,2008
370059160,Superfluidity and phase transitions in a resonant Bose gas,2008
38385289,Experimental advances toward a compact dual-species laser cooling apparatus,2008
348679780,An 8.1 W diode pumped solid-state quasi-continuous-wave yellow laser at 589 nm by intracavity sum-frequency mixing generation,2008
197552069,Using a pair of rectangular coils in the MOT for the production of cold atom clouds with large optical density,2008
218417896,MagnNuclear em Sistemas Quadrupolares.,2008
53263162,Fermionic superfluidity in optical lattices,2008
446273461,Bose-Einstein condensation in optical traps and in a 1D optical lattice,2008
498429988,Interplay between theory and experiment in investigations of molecules embedded in superfluid helium nanodroplets,2008
4895268,Numerical simulation and visualization of the Gross-Pitaevskii equation,2008
269219769,Free-fall expansion of finite-temperature Bose-Einstein condensed gas in the non Thomas-Fermi regime,2008
142001196,Phase of a Weakly Interacting Bose System with a Time Spontaneous U(1) Symmetry Breaking,2008
293677505,Rotating trapped Bose‐Einstein condensates,2008
147669942,Analytical study of the nonlinear Schrödinger equation with an arbitrary linear time-dependent potential in quasi-one-dimensional Bose-Einstein condensates,2008
289395395,Dynamical and Geometric Phases of Bose-Einstein Condensates,2008
490686419,Optical Manipulation of Ultracold Atoms,2008
103284561,DIRTY BOSONS: TWENTY YEARS LATER,2008
301119301,Theory and applications of ultracold atoms in optical superlattices,2008
333542701,Self-similar solutions and collective coordinate methods for Nonlinear Schrodinger Equations,2008
260605449,Structural Diversity of Sodium,2008
40698868,Bright-matter solitons in a uniformly feeded Bose–Einstein condensate with expulsive harmonic potential,2008
488460747,More accurate theory for Bose-Einstein condensation fraction,2008
248680013,Theory of laser enhancement and suppression of cold reactions: The fermion-boson Li6+Li27↔ℏω0Li6Li7+Li7 radiative collision,2008
226167395,Deformed Generalization of the Semiclassical Entropy,2008
52375389,Nano-Optical Manipulation Using Resonant Radiation Force,2008
121666381,Counting Statistics of a Bose-Einstein Condensate in a Double-Well Potential,2008
345639176,Strong correlations in ultracold atomic gases,2008
126682932,BOSE-EINSTEIN-KONDENSATION IN ENDLICHEN SYSTEMEN,2008
298459490,Multi-Component Condensates: Experiment,2008
316480378,A Heisenberg picture mean field model for magneto-association of a quantum degenerate Bose gas close to a Feshbach resonance,2008
67977904,"Parametric Bose-Hubbard Hamiltonians: Quantum Dissipation, Irreversibility, and Pumping",2008
354278901,Bosons in Rotating Optical Lattices,2008
243412560,Hydrodynamics of a rotating strongly interacting Fermi gas,2008
248082072,Ultracold Feshbach Molecules,2008
239394254,Inducing vortices in a Bose-Einstein condensate using light beams with orbital angular momentum,2008
424760846,Studies of the Hydrodynamic Properties of Bose{Einstein Condensate of 87 Rb Atoms in a Magnetic Trap,2008
465075620,Basic Mean-Field Theory for Bose-Einstein Condensates,2008
465736970,Realisation of a cold mixture of rubidium and caesium,2008
390946153,Excitonic Polaritons in Semiconductor Micropillars,2008
375883844,Cold neutral atoms in optical lattices,2008
219825552,"Potential energy surfaces for the 1 A4′, 2 A4′ 1 A4″ and 2 A4″ states of Li3",2008
46945656,in bichromatic optical dipole traps: a novel route to study fermion superfluidity,2008
24908221,Zeeman Relaxation of Cold Iron and Nickel in Collisions with 3 He,2008
229743399,One-dimensional Bose gas on an atom chip,2008
68398616,"High repetition rate Bose-Einstein condensate production in a compact, transportable vacuum system",2008
217539258,A finite difference continuation method for computing energy levels of Bose–Einstein condensates,2008
106102759,Atom Interferometric Inertial Sensors for Space Applications,2008
11329490,Quantum Degeneracy in an Atomic Fermi-Fermi-Bose Mixture,2008
442795311,Bose-Einstein condensates with long range dipolar interactions,2008
259242712,Reduced density matrices and coherence of trapped interacting bosons,2008
224350722,INTRIGUING ROLE OF HOLE-COOPER-PAIRS IN SUPERCONDUCTORS AND SUPERFLUIDS,2008
416715025,Bose-Einstein Condensation,2008
410232236,Quantum coherence and entanglement with ultracold atoms in optical lattices,2008
10934728,Low-Dimensional Traps for Bose-Fermi Mixtures,2008
17414156,Production and measurement of Bose-Einstein condensate of ~(87)Rb atomic gas,2008
